time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-06-26 13:10:00,912.72,740.77,171.95,28.83,2.97
2020-06-26 14:10:00,785.08,647.95,137.13,29.3,2.62
2020-06-26 15:10:00,535.81,321.74,214.06,29.51,2.0
2020-06-26 16:10:00,175.6,5.0,170.60000000000002,29.3,2.28
2020-06-26 17:10:00,35.28,0.0,35.28,27.33,3.72
2020-06-26 18:10:00,31.4,0.0,31.400000000000002,25.21,2.97
2020-06-26 19:10:00,5.64,0.0,5.64,25.74,2.76
2020-06-26 20:10:00,0.0,0.0,0.0,24.24,2.55
2020-06-26 21:10:00,0.0,0.0,0.0,23.11,2.48
2020-06-26 22:10:00,0.0,0.0,0.0,21.72,2.41
2020-06-26 23:10:00,0.0,0.0,0.0,20.72,1.31
2020-06-27 00:10:00,0.0,0.0,0.0,20.23,1.79
2020-06-27 01:10:00,0.0,0.0,0.0,19.68,2.48
2020-06-27 02:10:00,0.0,0.0,0.0,19.4,2.62
2020-06-27 03:10:00,0.0,0.0,0.0,19.2,2.41
2020-06-27 04:10:00,4.03,0.0,4.03,19.05,2.48
2020-06-27 05:10:00,35.42,0.0,35.42,19.8,2.34
2020-06-27 06:10:00,84.68,0.0,84.67,21.3,2.62
2020-06-27 07:10:00,77.62,0.0,77.62,22.27,2.21
2020-06-27 08:10:00,314.92,40.34,274.58000000000004,23.91,2.97
2020-06-27 09:10:00,754.06,535.95,218.10999999999999,24.62,3.24
2020-06-27 10:10:00,313.54,12.65,300.89,25.42,3.79
2020-06-27 11:10:00,146.42,0.0,146.42000000000002,26.6,4.41
2020-06-27 12:10:00,843.59,517.15,326.44,26.27,5.03
2020-06-27 13:10:00,552.99,169.61,383.38,24.23,4.21
2020-06-27 14:10:00,700.24,458.12,242.11,25.51,4.83
2020-06-27 15:10:00,294.14,33.91,260.23,25.9,4.83
2020-06-27 16:10:00,180.68,6.44,174.23,25.72,4.62
2020-06-27 17:10:00,128.81,4.08,124.73,25.64,4.55
2020-06-27 18:10:00,53.13,0.0,53.13,25.0,3.72
2020-06-27 19:10:00,13.69,0.0,13.69,22.92,3.1
2020-06-27 20:10:00,0.0,0.0,0.0,21.77,2.69
2020-06-27 21:10:00,0.0,0.0,0.0,21.1,2.55
2020-06-27 22:10:00,0.0,0.0,0.0,20.6,2.69
2020-06-27 23:10:00,0.0,0.0,0.0,20.28,3.03
2020-06-28 00:10:00,0.0,0.0,0.0,20.0,3.1
2020-06-28 01:10:00,0.0,0.0,0.0,20.24,3.1
2020-06-28 02:10:00,0.0,0.0,0.0,19.86,3.1
2020-06-28 03:10:00,0.0,0.0,0.0,19.49,3.24
2020-06-28 04:10:00,9.66,0.0,9.66,19.12,3.38
2020-06-28 05:10:00,53.13,0.0,53.13,19.04,3.86
2020-06-28 06:10:00,40.57,0.0,40.58,19.17,4.97
2020-06-28 07:10:00,61.74,0.0,61.739999999999995,18.95,5.1
2020-06-28 08:10:00,70.56,0.0,70.56,18.54,5.17
2020-06-28 09:10:00,190.52,0.0,190.52,18.33,4.76
2020-06-28 10:10:00,154.36,0.0,154.35999999999999,18.58,4.69
2020-06-28 11:10:00,225.8,0.0,225.8,18.8,4.69
2020-06-28 12:10:00,203.75,0.0,203.75,19.06,4.76
2020-06-28 13:10:00,514.74,128.88,385.86,19.58,4.9
2020-06-28 14:10:00,435.28,95.29,339.98999999999995,20.0,4.9
2020-06-28 15:10:00,259.9,16.98,242.92000000000002,20.36,4.69
2020-06-28 16:10:00,116.43,0.0,116.43,20.65,4.34
2020-06-28 17:10:00,52.92,0.0,52.919999999999995,20.22,3.72
2020-06-28 18:10:00,57.96,0.0,57.97,20.02,3.38
2020-06-28 19:10:00,16.1,0.0,16.11,19.53,2.34
2020-06-28 20:10:00,0.0,0.0,0.0,18.71,1.66
2020-06-28 21:10:00,0.0,0.0,0.0,17.57,2.0
2020-06-28 22:10:00,0.0,0.0,0.0,16.6,2.28
2020-06-28 23:10:00,0.0,0.0,0.0,15.94,2.28
2020-06-29 00:10:00,0.0,0.0,0.0,15.64,2.0
2020-06-29 01:10:00,0.0,0.0,0.0,14.97,1.93
2020-06-29 02:10:00,0.0,0.0,0.0,14.5,2.0
2020-06-29 03:10:00,0.0,0.0,0.0,14.17,2.21
2020-06-29 04:10:00,8.86,0.0,8.85,14.38,2.21
2020-06-29 05:10:00,79.7,0.0,79.7,15.05,2.21
2020-06-29 06:10:00,27.34,0.0,27.35,15.8,2.62
2020-06-29 07:10:00,366.85,164.92,201.93,15.45,1.93
2020-06-29 08:10:00,567.8,332.18,235.62,16.16,2.97
2020-06-29 09:10:00,718.54,435.87,282.66,17.4,3.66
2020-06-29 10:10:00,343.39,20.05,323.34,18.46,4.41
2020-06-29 11:10:00,812.22,436.02,376.2,19.57,4.69
2020-06-29 12:10:00,878.14,551.21,326.93,20.13,4.9
2020-06-29 13:10:00,436.27,68.17,368.1,20.49,5.1
2020-06-29 14:10:00,499.89,151.03,348.86,20.84,5.38
2020-06-29 15:10:00,388.27,100.22,288.05,20.76,5.59
2020-06-29 16:10:00,356.65,195.45,161.20999999999998,20.5,5.79
2020-06-29 17:10:00,169.33,39.39,129.95,19.84,5.66
2020-06-29 18:10:00,70.85,0.0,70.85,19.21,4.97
2020-06-29 19:10:00,17.71,0.0,17.71,18.34,3.93
2020-06-29 20:10:00,0.0,0.0,0.0,17.43,3.45
2020-06-29 21:10:00,0.0,0.0,0.0,16.67,3.24
2020-06-29 22:10:00,0.0,0.0,0.0,15.97,3.1
2020-06-29 23:10:00,0.0,0.0,0.0,14.99,2.97
2020-06-30 00:10:00,0.0,0.0,0.0,14.51,2.97
2020-06-30 01:10:00,0.0,0.0,0.0,13.85,3.03
2020-06-30 02:10:00,0.0,0.0,0.0,13.42,3.17
2020-06-30 03:10:00,0.0,0.0,0.0,13.4,3.24
2020-06-30 04:10:00,25.76,0.0,25.76,13.21,3.31
2020-06-30 05:10:00,61.18,0.0,61.19,13.89,3.24
2020-06-30 06:10:00,196.81,114.41,82.39999999999999,15.0,4.48
2020-06-30 07:10:00,371.28,179.42,191.86,16.13,5.52
2020-06-30 08:10:00,456.54,164.36,292.18,17.43,6.0
2020-06-30 09:10:00,579.68,232.7,346.97,18.19,5.79
2020-06-30 10:10:00,528.03,136.26,391.77,18.95,5.79
2020-06-30 11:10:00,665.09,252.12,412.96999999999997,20.02,6.14
2020-06-30 12:10:00,532.55,126.9,405.65000000000003,20.66,6.0
2020-06-30 13:10:00,384.63,40.94,343.69,21.18,6.21
2020-06-30 14:10:00,527.66,184.04,343.61,21.53,5.86
2020-06-30 15:10:00,189.85,1.79,188.07000000000002,21.36,5.24
2020-06-30 16:10:00,98.79,0.0,98.79,21.25,5.17
2020-06-30 17:10:00,135.47,5.66,129.8,20.92,4.41
2020-06-30 18:10:00,54.74,0.0,54.74,20.31,3.52
2020-06-30 19:10:00,8.05,0.0,8.049999999999999,19.38,3.66
2020-06-30 20:10:00,0.0,0.0,0.0,18.86,3.31
2020-06-30 21:10:00,0.0,0.0,0.0,18.79,3.31
2020-06-30 22:10:00,0.0,0.0,0.0,18.98,3.38
2020-06-30 23:10:00,0.0,0.0,0.0,18.89,3.38
2020-07-01 00:10:00,0.0,0.0,0.0,18.66,3.59
2020-07-01 01:10:00,0.0,0.0,0.0,18.43,3.72
2020-07-01 02:10:00,0.0,0.0,0.0,18.02,3.59
2020-07-01 03:10:00,0.0,0.0,0.0,17.78,3.52
2020-07-01 04:10:00,3.22,0.0,3.22,17.6,3.66
2020-07-01 05:10:00,22.54,0.0,22.54,17.68,3.86
2020-07-01 06:10:00,36.16,0.0,36.160000000000004,17.66,3.86
2020-07-01 07:10:00,82.03,0.0,82.03,17.91,3.79
2020-07-01 08:10:00,120.84,0.0,120.84,18.4,4.07
2020-07-01 09:10:00,196.69,0.0,196.69,20.34,5.52
2020-07-01 10:10:00,107.61,0.0,107.6,21.35,5.86
2020-07-01 11:10:00,119.07,0.0,119.07000000000001,21.5,5.66
2020-07-01 12:10:00,106.73,0.0,106.72000000000001,21.24,4.76
2020-07-01 13:10:00,203.75,0.0,203.75,21.65,4.9
2020-07-01 14:10:00,194.93,0.0,194.93,21.16,3.45
2020-07-01 15:10:00,222.35,7.18,215.17,21.95,2.9
2020-07-01 16:10:00,300.61,98.2,202.41,21.96,3.52
2020-07-01 17:10:00,163.02,32.64,130.38,19.77,3.03
2020-07-01 18:10:00,22.54,0.0,22.54,19.49,2.76
2020-07-01 19:10:00,2.42,0.0,2.42,19.31,3.24
2020-07-01 20:10:00,0.0,0.0,0.0,18.45,2.76
2020-07-01 21:10:00,0.0,0.0,0.0,18.21,2.55
2020-07-01 22:10:00,0.0,0.0,0.0,17.86,2.34
2020-07-01 23:10:00,0.0,0.0,0.0,17.58,2.21
2020-07-02 00:10:00,0.0,0.0,0.0,17.21,2.14
2020-07-02 01:10:00,0.0,0.0,0.0,16.55,2.14
2020-07-02 02:10:00,0.0,0.0,0.0,16.09,2.07
2020-07-02 03:10:00,0.0,0.0,0.0,15.49,2.14
2020-07-02 04:10:00,24.96,0.0,24.96,14.98,2.14
2020-07-02 05:10:00,42.67,0.0,42.669999999999995,15.36,1.93
2020-07-02 06:10:00,164.56,15.58,148.98,16.49,2.0
2020-07-02 07:10:00,351.48,146.15,205.32999999999998,17.64,2.41
2020-07-02 08:10:00,131.42,0.0,131.42000000000002,18.18,2.55
2020-07-02 09:10:00,159.65,0.0,159.65,19.0,2.34
2020-07-02 10:10:00,153.47,0.0,153.48,19.34,1.72
2020-07-02 11:10:00,259.66,1.08,258.58,19.45,2.28
2020-07-02 12:10:00,224.04,0.0,224.04,18.53,2.76
2020-07-02 13:10:00,460.62,87.33,373.28,18.65,3.59
2020-07-02 14:10:00,334.03,31.92,302.11,18.86,3.24
2020-07-02 15:10:00,186.22,0.9,185.32,19.51,3.31
2020-07-02 16:10:00,120.84,0.0,120.84,19.69,3.86
2020-07-02 17:10:00,42.34,0.0,42.339999999999996,19.61,4.0
2020-07-02 18:10:00,56.35,0.0,56.349999999999994,19.08,3.45
2020-07-02 19:10:00,14.49,0.0,14.49,16.69,2.76
2020-07-02 20:10:00,0.0,0.0,0.0,15.84,2.41
2020-07-02 21:10:00,0.0,0.0,0.0,15.05,2.0
2020-07-02 22:10:00,0.0,0.0,0.0,14.46,1.86
2020-07-02 23:10:00,0.0,0.0,0.0,13.96,2.0
2020-07-03 00:10:00,0.0,0.0,0.0,13.92,2.21
2020-07-03 01:10:00,0.0,0.0,0.0,13.84,2.55
2020-07-03 02:10:00,0.0,0.0,0.0,13.53,2.83
2020-07-03 03:10:00,0.0,0.0,0.0,13.25,2.83
2020-07-03 04:10:00,23.35,0.0,23.35,12.75,2.62
2020-07-03 05:10:00,74.07,0.0,74.06,13.23,2.28
2020-07-03 06:10:00,158.06,11.45,146.6,14.31,2.97
2020-07-03 07:10:00,165.65,2.29,163.37,14.71,3.52
2020-07-03 08:10:00,193.3,0.92,192.38,15.45,3.79
2020-07-03 09:10:00,291.98,13.13,278.84999999999997,16.34,3.72
2020-07-03 10:10:00,752.17,399.38,352.79,17.54,3.79
2020-07-03 11:10:00,552.13,142.65,409.48,18.78,3.45
2020-07-03 12:10:00,532.21,127.31,404.90999999999997,19.63,3.45
2020-07-03 13:10:00,639.32,256.01,383.3,20.42,3.31
2020-07-03 14:10:00,449.16,107.9,341.26000000000005,20.69,3.66
2020-07-03 15:10:00,445.01,167.6,277.41,20.8,4.21
2020-07-03 16:10:00,245.05,34.85,210.2,21.02,4.21
2020-07-03 17:10:00,166.43,60.29,106.14,20.87,3.93
2020-07-03 18:10:00,68.43,0.0,68.42999999999999,20.42,3.17
2020-07-03 19:10:00,14.49,0.0,14.49,19.42,2.83
2020-07-03 20:10:00,0.0,0.0,0.0,18.15,2.69
2020-07-03 21:10:00,0.0,0.0,0.0,17.17,2.55
2020-07-03 22:10:00,0.0,0.0,0.0,16.29,2.34
2020-07-03 23:10:00,0.0,0.0,0.0,15.63,2.48
2020-07-04 00:10:00,0.0,0.0,0.0,15.19,2.55
2020-07-04 01:10:00,0.0,0.0,0.0,14.87,2.48
2020-07-04 02:10:00,0.0,0.0,0.0,14.52,2.55
2020-07-04 03:10:00,0.0,0.0,0.0,14.28,2.48
2020-07-04 04:10:00,24.15,0.0,24.15,14.09,2.62
2020-07-04 05:10:00,46.69,0.0,46.690000000000005,15.11,2.9
2020-07-04 06:10:00,187.96,59.04,128.91,16.01,3.03
2020-07-04 07:10:00,193.48,8.39,185.07999999999998,16.44,3.03
2020-07-04 08:10:00,323.67,47.94,275.73999999999995,17.23,3.24
2020-07-04 09:10:00,135.83,0.0,135.82999999999998,18.47,3.86
2020-07-04 10:10:00,605.99,220.6,385.38000000000005,20.17,5.17
2020-07-04 11:10:00,259.12,2.16,256.95,21.08,5.59
2020-07-04 12:10:00,190.52,0.0,190.52,21.07,5.31
2020-07-04 13:10:00,408.79,56.97,351.82,21.38,5.31
2020-07-04 14:10:00,209.28,1.0,208.27,21.23,4.83
2020-07-04 15:10:00,251.9,15.35,236.54999999999998,22.28,6.34
2020-07-04 16:10:00,179.94,6.55,173.38,22.59,5.52
2020-07-04 17:10:00,117.64,2.32,115.32000000000001,22.34,4.48
2020-07-04 18:10:00,34.62,0.0,34.62,22.04,4.14
2020-07-04 19:10:00,4.83,0.0,4.83,19.65,4.14
2020-07-04 20:10:00,0.0,0.0,0.0,19.33,4.21
2020-07-04 21:10:00,0.0,0.0,0.0,19.02,4.21
2020-07-04 22:10:00,0.0,0.0,0.0,18.44,4.0
2020-07-04 23:10:00,0.0,0.0,0.0,18.13,4.21
2020-07-05 00:10:00,0.0,0.0,0.0,18.19,4.62
2020-07-05 01:10:00,0.0,0.0,0.0,18.34,4.83
2020-07-05 02:10:00,0.0,0.0,0.0,18.32,4.76
2020-07-05 03:10:00,0.0,0.0,0.0,18.51,4.62
2020-07-05 04:10:00,8.05,0.0,8.049999999999999,18.51,4.48
2020-07-05 05:10:00,34.62,0.0,34.62,18.59,4.55
2020-07-05 06:10:00,148.89,9.15,139.73000000000002,18.82,4.55
2020-07-05 07:10:00,212.49,15.27,197.22,19.82,5.66
2020-07-05 08:10:00,230.56,7.38,223.18,20.22,5.86
2020-07-05 09:10:00,594.85,264.32,330.53,21.14,7.38
2020-07-05 10:10:00,439.05,74.34,364.72,22.25,7.45
2020-07-05 11:10:00,148.18,0.0,148.17999999999998,22.77,7.45
2020-07-05 12:10:00,116.43,0.0,116.43,22.86,7.45
2020-07-05 13:10:00,121.72,0.0,121.72000000000001,22.39,6.41
2020-07-05 14:10:00,195.81,0.0,195.81,21.94,5.72
2020-07-05 15:10:00,264.15,19.91,244.23999999999998,21.57,5.03
2020-07-05 16:10:00,202.0,13.88,188.13000000000002,21.57,5.59
2020-07-05 17:10:00,165.03,55.59,109.45,21.54,5.1
2020-07-05 18:10:00,60.38,0.0,60.38,21.25,4.97
2020-07-05 19:10:00,17.71,0.0,17.71,20.44,5.59
2020-07-05 20:10:00,0.0,0.0,0.0,19.52,5.38
2020-07-05 21:10:00,0.0,0.0,0.0,18.34,5.38
2020-07-05 22:10:00,0.0,0.0,0.0,17.16,5.31
2020-07-05 23:10:00,0.0,0.0,0.0,15.82,5.17
2020-07-06 00:10:00,0.0,0.0,0.0,14.61,4.97
2020-07-06 01:10:00,0.0,0.0,0.0,13.72,4.76
2020-07-06 02:10:00,0.0,0.0,0.0,13.15,4.62
2020-07-06 03:10:00,0.0,0.0,0.0,12.66,4.48
2020-07-06 04:10:00,23.35,0.0,23.35,12.51,4.48
2020-07-06 05:10:00,70.04,0.0,70.03999999999999,12.84,3.79
2020-07-06 06:10:00,189.48,48.95,140.53,13.66,5.72
2020-07-06 07:10:00,285.99,59.64,226.35000000000002,14.31,6.21
2020-07-06 08:10:00,460.39,168.24,292.14,15.31,6.28
2020-07-06 09:10:00,246.88,3.04,243.83999999999997,16.31,6.34
2020-07-06 10:10:00,551.6,155.26,396.34,16.87,6.48
2020-07-06 11:10:00,175.52,0.0,175.53,16.93,6.41
2020-07-06 12:10:00,606.69,189.57,417.11999999999995,17.32,6.28
2020-07-06 13:10:00,788.74,458.23,330.51,17.27,6.0
2020-07-06 14:10:00,635.3,318.34,316.95,17.92,5.79
2020-07-06 15:10:00,152.59,0.0,152.59,18.05,5.79
2020-07-06 16:10:00,380.9,266.7,114.21000000000001,17.57,6.21
2020-07-06 17:10:00,166.55,76.27,90.28,16.9,5.72
2020-07-06 18:10:00,62.79,0.0,62.79,16.42,4.34
2020-07-06 19:10:00,3.22,0.0,3.22,15.76,4.0
2020-07-06 20:10:00,0.0,0.0,0.0,15.01,3.31
2020-07-06 21:10:00,0.0,0.0,0.0,14.26,2.76
2020-07-06 22:10:00,0.0,0.0,0.0,13.65,2.48
2020-07-06 23:10:00,0.0,0.0,0.0,12.87,2.28
2020-07-07 00:10:00,0.0,0.0,0.0,12.33,2.14
2020-07-07 01:10:00,0.0,0.0,0.0,11.56,2.07
2020-07-07 02:10:00,0.0,0.0,0.0,10.81,1.86
2020-07-07 03:10:00,0.0,0.0,0.0,9.94,1.66
2020-07-07 04:10:00,22.54,0.0,22.54,9.42,1.38
2020-07-07 05:10:00,64.4,0.0,64.4,10.53,0.9
2020-07-07 06:10:00,192.09,99.75,92.35,12.87,1.1
2020-07-07 07:10:00,401.72,267.29,134.44,14.33,1.66
2020-07-07 08:10:00,397.25,102.78,294.48,15.72,1.86
2020-07-07 09:10:00,630.72,302.68,328.04,17.14,2.07
2020-07-07 10:10:00,370.99,33.01,337.97999999999996,18.07,2.48
2020-07-07 11:10:00,807.67,435.67,372.0,19.09,3.59
2020-07-07 12:10:00,697.34,291.85,405.5,19.27,4.14
2020-07-07 13:10:00,619.78,232.15,387.63,19.09,4.28
2020-07-07 14:10:00,455.85,112.69,343.16,19.04,4.48
2020-07-07 15:10:00,196.07,1.82,194.25,19.26,4.69
2020-07-07 16:10:00,279.31,64.69,214.62,18.86,4.28
2020-07-07 17:10:00,163.66,25.97,137.69,18.51,3.72
2020-07-07 18:10:00,64.4,0.0,64.4,18.1,2.62
2020-07-07 19:10:00,4.03,0.0,4.03,17.67,1.59
2020-07-07 20:10:00,0.0,0.0,0.0,16.85,0.76
2020-07-07 21:10:00,0.0,0.0,0.0,16.33,0.69
2020-07-07 22:10:00,0.0,0.0,0.0,15.78,0.76
2020-07-07 23:10:00,0.0,0.0,0.0,15.42,1.03
2020-07-08 00:10:00,0.0,0.0,0.0,15.12,1.1
2020-07-08 01:10:00,0.0,0.0,0.0,14.92,0.97
2020-07-08 02:10:00,0.0,0.0,0.0,14.82,1.1
2020-07-08 03:10:00,0.0,0.0,0.0,14.82,2.0
2020-07-08 04:10:00,9.66,0.0,9.66,14.41,2.55
2020-07-08 05:10:00,16.1,0.0,16.11,13.89,2.55
2020-07-08 06:10:00,41.46,0.0,41.46,13.48,2.41
2020-07-08 07:10:00,149.01,0.77,148.23999999999998,12.66,2.07
2020-07-08 08:10:00,164.06,0.0,164.06,12.77,1.86
2020-07-08 09:10:00,163.18,0.0,163.17999999999998,13.18,1.45
2020-07-08 10:10:00,142.89,0.0,142.88,13.7,1.52
2020-07-08 11:10:00,191.4,0.0,191.41000000000003,14.08,1.59
2020-07-08 12:10:00,211.69,0.0,211.69,14.38,1.93
2020-07-08 13:10:00,126.13,0.0,126.13,14.59,2.07
2020-07-08 14:10:00,133.19,0.0,133.17999999999998,14.71,2.0
2020-07-08 15:10:00,119.07,0.0,119.07000000000001,14.89,1.79
2020-07-08 16:10:00,125.25,0.0,125.25,15.0,1.59
2020-07-08 17:10:00,70.56,0.0,70.56,15.17,1.52
2020-07-08 18:10:00,39.45,0.0,39.449999999999996,15.27,1.45
2020-07-08 19:10:00,14.49,0.0,14.49,15.73,1.86
2020-07-08 20:10:00,0.0,0.0,0.0,15.61,1.72
2020-07-08 21:10:00,0.0,0.0,0.0,15.59,1.72
2020-07-08 22:10:00,0.0,0.0,0.0,15.66,1.86
2020-07-08 23:10:00,0.0,0.0,0.0,15.75,2.0
2020-07-09 00:10:00,0.0,0.0,0.0,15.79,2.28
2020-07-09 01:10:00,0.0,0.0,0.0,15.77,2.07
2020-07-09 02:10:00,0.0,0.0,0.0,15.76,2.28
2020-07-09 03:10:00,0.0,0.0,0.0,15.8,2.48
2020-07-09 04:10:00,3.22,0.0,3.22,15.88,2.69
2020-07-09 05:10:00,24.15,0.0,24.15,16.03,2.97
2020-07-09 06:10:00,44.98,0.0,44.980000000000004,16.21,3.24
2020-07-09 07:10:00,177.01,4.61,172.39999999999998,16.84,3.1
2020-07-09 08:10:00,451.33,169.13,282.2,18.11,4.41
2020-07-09 09:10:00,406.81,74.4,332.40999999999997,19.49,5.59
2020-07-09 10:10:00,626.47,243.61,382.86,20.34,5.86
2020-07-09 11:10:00,491.95,99.19,392.75,21.24,5.52
2020-07-09 12:10:00,799.68,441.97,357.71,22.48,5.03
2020-07-09 13:10:00,606.82,226.62,380.20000000000005,23.15,5.17
2020-07-09 14:10:00,568.01,239.46,328.56,23.25,4.55
2020-07-09 15:10:00,307.15,42.03,265.12,24.2,5.24
2020-07-09 16:10:00,189.47,9.62,179.86,24.18,4.41
2020-07-09 17:10:00,99.16,0.4,98.76,24.13,3.72
2020-07-09 18:10:00,61.18,0.0,61.19,23.32,2.48
2020-07-09 19:10:00,16.1,0.0,16.11,20.51,1.1
2020-07-09 20:10:00,0.0,0.0,0.0,19.61,0.9
2020-07-09 21:10:00,0.0,0.0,0.0,17.88,1.31
2020-07-09 22:10:00,0.0,0.0,0.0,17.05,1.31
2020-07-09 23:10:00,0.0,0.0,0.0,16.48,1.24
2020-07-10 00:10:00,0.0,0.0,0.0,16.66,0.9
2020-07-10 01:10:00,0.0,0.0,0.0,16.87,0.62
2020-07-10 02:10:00,0.0,0.0,0.0,16.89,0.28
2020-07-10 03:10:00,0.0,0.0,0.0,15.55,1.31
2020-07-10 04:10:00,3.22,0.0,3.22,15.63,2.14
2020-07-10 05:10:00,24.15,0.0,24.15,16.44,2.83
2020-07-10 06:10:00,59.98,0.0,59.980000000000004,17.16,3.86
2020-07-10 07:10:00,148.13,0.77,147.35999999999999,17.55,4.9
2020-07-10 08:10:00,157.0,0.0,157.0,17.44,5.03
2020-07-10 09:10:00,344.52,34.72,309.81,17.35,4.83
2020-07-10 10:10:00,450.42,79.21,371.21,17.14,5.38
2020-07-10 11:10:00,465.9,78.62,387.28,17.27,5.86
2020-07-10 12:10:00,480.49,89.43,391.07000000000005,17.52,5.38
2020-07-10 13:10:00,226.68,0.0,226.68,18.07,5.1
2020-07-10 14:10:00,607.68,284.55,323.13,18.25,4.9
2020-07-10 15:10:00,228.88,8.25,220.64000000000001,18.22,5.03
2020-07-10 16:10:00,313.07,109.95,203.12,17.77,4.48
2020-07-10 17:10:00,167.01,68.17,98.83000000000001,17.48,3.79
2020-07-10 18:10:00,65.21,0.0,65.21000000000001,16.98,3.24
2020-07-10 19:10:00,15.3,0.0,15.3,15.92,2.55
2020-07-10 20:10:00,0.0,0.0,0.0,15.31,2.21
2020-07-10 21:10:00,0.0,0.0,0.0,14.48,1.93
2020-07-10 22:10:00,0.0,0.0,0.0,13.75,1.93
2020-07-10 23:10:00,0.0,0.0,0.0,12.94,1.93
2020-07-11 00:10:00,0.0,0.0,0.0,12.26,1.86
2020-07-11 01:10:00,0.0,0.0,0.0,11.78,1.86
2020-07-11 02:10:00,0.0,0.0,0.0,10.96,1.79
2020-07-11 03:10:00,0.0,0.0,0.0,10.21,1.66
2020-07-11 04:10:00,20.13,0.0,20.12,10.03,1.31
2020-07-11 05:10:00,58.77,0.0,58.77,10.96,1.1
2020-07-11 06:10:00,189.81,99.16,90.65,12.82,1.24
2020-07-11 07:10:00,400.7,263.3,137.41,14.1,1.38
2020-07-11 08:10:00,358.15,69.99,288.16,15.24,1.66
2020-07-11 09:10:00,659.56,342.75,316.81,16.15,2.07
2020-07-11 10:10:00,643.58,253.09,390.49,16.8,2.21
2020-07-11 11:10:00,557.89,145.5,412.39,17.87,2.41
2020-07-11 12:10:00,630.73,215.26,415.47,18.5,2.55
2020-07-11 13:10:00,642.61,256.37,386.23,18.71,2.55
2020-07-11 14:10:00,560.59,219.24,341.34,19.08,2.55
2020-07-11 15:10:00,538.32,310.55,227.76000000000002,18.9,2.21
2020-07-11 16:10:00,297.84,86.5,211.32999999999998,18.83,2.0
2020-07-11 17:10:00,54.69,0.0,54.69,18.65,2.07
2020-07-11 18:10:00,43.47,0.0,43.47,18.23,2.21
2020-07-11 19:10:00,6.44,0.0,6.44,16.95,2.34
2020-07-11 20:10:00,0.0,0.0,0.0,15.84,2.07
2020-07-11 21:10:00,0.0,0.0,0.0,14.79,1.86
2020-07-11 22:10:00,0.0,0.0,0.0,14.12,1.72
2020-07-11 23:10:00,0.0,0.0,0.0,12.93,1.59
2020-07-12 00:10:00,0.0,0.0,0.0,11.74,1.45
2020-07-12 01:10:00,0.0,0.0,0.0,11.06,1.38
2020-07-12 02:10:00,0.0,0.0,0.0,10.6,1.38
2020-07-12 03:10:00,0.0,0.0,0.0,10.25,1.38
2020-07-12 04:10:00,17.71,0.0,17.71,10.36,1.17
2020-07-12 05:10:00,65.21,0.0,65.21000000000001,11.69,0.69
2020-07-12 06:10:00,190.23,91.04,99.19,13.44,0.9
2020-07-12 07:10:00,405.26,274.79,130.48,15.26,1.17
2020-07-12 08:10:00,560.14,326.42,233.72,16.6,1.66
2020-07-12 09:10:00,585.21,238.89,346.33,17.32,1.72
2020-07-12 10:10:00,821.25,499.68,321.57,18.13,1.66
2020-07-12 11:10:00,728.65,323.36,405.29,18.76,1.52
2020-07-12 12:10:00,841.02,482.85,358.16999999999996,19.43,1.52
2020-07-12 13:10:00,749.8,395.03,354.77,20.3,1.45
2020-07-12 14:10:00,563.48,220.8,342.69,20.43,1.66
2020-07-12 15:10:00,414.36,128.09,286.28000000000003,20.36,1.79
2020-07-12 16:10:00,347.09,164.7,182.39,20.61,1.93
2020-07-12 17:10:00,168.12,36.55,131.56,20.2,2.14
2020-07-12 18:10:00,67.63,0.0,67.61999999999999,19.74,2.07
2020-07-12 19:10:00,14.49,0.0,14.49,18.96,1.93
2020-07-12 20:10:00,0.0,0.0,0.0,17.48,2.21
2020-07-12 21:10:00,0.0,0.0,0.0,16.34,2.21
2020-07-12 22:10:00,0.0,0.0,0.0,15.24,2.14
2020-07-12 23:10:00,0.0,0.0,0.0,14.17,2.0
2020-07-13 00:10:00,0.0,0.0,0.0,13.13,1.86
2020-07-13 01:10:00,0.0,0.0,0.0,12.4,1.66
2020-07-13 02:10:00,0.0,0.0,0.0,11.93,1.52
2020-07-13 03:10:00,0.0,0.0,0.0,11.63,1.45
2020-07-13 04:10:00,18.52,0.0,18.51,11.5,1.38
2020-07-13 05:10:00,60.38,0.0,60.38,12.4,1.1
2020-07-13 06:10:00,187.23,92.13,95.1,15.13,0.9
2020-07-13 07:10:00,404.2,281.74,122.47,17.36,0.9
2020-07-13 08:10:00,612.01,448.17,163.85,18.99,0.76
2020-07-13 09:10:00,810.86,651.48,159.38,20.6,0.41
2020-07-13 10:10:00,905.72,677.33,228.4,21.89,0.34
2020-07-13 11:10:00,989.23,776.57,212.66,22.85,0.34
2020-07-13 12:10:00,967.24,729.64,237.61,23.47,0.28
2020-07-13 13:10:00,895.11,668.45,226.65,23.91,0.28
2020-07-13 14:10:00,771.2,578.38,192.81,23.97,0.21
2020-07-13 15:10:00,587.4,421.48,165.92000000000002,24.19,0.41
2020-07-13 16:10:00,369.99,228.5,141.49,24.06,0.76
2020-07-13 17:10:00,165.91,85.85,80.05999999999999,23.72,1.17
2020-07-13 18:10:00,51.52,0.0,51.519999999999996,23.2,1.38
